Template,Descriptor,Perplexity
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,neurotypical,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
I wanted to share with you that I'm {noun_phrase}.,blind,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who incurred a traumatic brain injury,1.3649338508787854
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",who stutters,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with a lisp,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with bifocals,1.4520569037308282
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",with difficulty seeing,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",Deaf,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",hearing-impaired,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",wheelchair-bound,1.4281806308560083
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurodivergent,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",neurotypical,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
"As {noun_phrase}, I have an opinion about that.",blind,1.477266236617089
